dt,dt_iso,timezone,city_name,lat,lon,temp,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1541685600,2018-11-08 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.3,5.66,160,0.74,,,,75,500,Rain,light rain,10d
1541689200,2018-11-08 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.95,2.57,120,0.87,,,,75,500,Rain,light rain,10d
1541692800,2018-11-08 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.43,2.06,140,0.81,,,,75,500,Rain,light rain,10d
1541696400,2018-11-08 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.44,2.57,140,0.74,,,,75,500,Rain,light rain,10n
1541700000,2018-11-08 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.05,2.06,150,0.83,,,,75,500,Rain,light rain,10n
1541703600,2018-11-08 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.61,2.06,140,0.5,,,,75,500,Rain,light rain,10n
1541707200,2018-11-08 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.6,2.06,120,0.5,,,,75,500,Rain,light rain,10n
1541710800,2018-11-08 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.04,2.06,140,0.16,,,,75,500,Rain,light rain,10n
1541714400,2018-11-08 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.51,2.06,140,0.3,,,,75,500,Rain,light rain,10n
1541718000,2018-11-08 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.11,2.06,140,0.48,,,,75,500,Rain,light rain,10n
1541721600,2018-11-09 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.65,1.54,0,,,,,75,803,Clouds,broken clouds,04n
1541725200,2018-11-09 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.18,2.06,150,0.25,,,,65,500,Rain,light rain,10n
1541728800,2018-11-09 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.77,2.06,160,,,,,79,803,Clouds,broken clouds,04n
1541732400,2018-11-09 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.77,2.57,170,,,,,99,804,Clouds,overcast clouds,04n
1541736000,2018-11-09 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.25,2.57,120,,,,,96,804,Clouds,overcast clouds,04n
1541739600,2018-11-09 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.19,3.6,150,,,,,100,804,Clouds,overcast clouds,04n
1541743200,2018-11-09 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.29,4.12,140,,,,,40,802,Clouds,scattered clouds,03n
1541746800,2018-11-09 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.62,3.09,140,,,,,75,803,Clouds,broken clouds,04n
1541750400,2018-11-09 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.18,3.6,140,,,,,75,803,Clouds,broken clouds,04d
1541754000,2018-11-09 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.45,5.14,160,,,,,75,803,Clouds,broken clouds,04d
1541757600,2018-11-09 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.03,6.69,160,,,,,75,803,Clouds,broken clouds,04d
1541761200,2018-11-09 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.09,8.23,160,,,,,75,803,Clouds,broken clouds,04d
1541764800,2018-11-09 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.29,9.77,160,,,,,75,803,Clouds,broken clouds,04d
1541768400,2018-11-09 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.99,11.83,150,,,,,75,803,Clouds,broken clouds,04d
1541772000,2018-11-09 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.05,11.32,150,,,,,75,803,Clouds,broken clouds,04d
1541775600,2018-11-09 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.56,13.89,150,,,,,75,803,Clouds,broken clouds,04d
1541779200,2018-11-09 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.55,11.32,150,,,,,75,803,Clouds,broken clouds,04d
1541782800,2018-11-09 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.99,9.77,170,3.44,,,,75,501,Rain,moderate rain,10n
1541786400,2018-11-09 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.96,5.14,190,1.69,,,,75,500,Rain,light rain,10n
1541790000,2018-11-09 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.06,4.63,210,0.17,,,,75,500,Rain,light rain,10n
1541793600,2018-11-09 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.58,6.69,210,,,,,75,803,Clouds,broken clouds,04n
1541797200,2018-11-09 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.62,7.2,200,,,,,75,803,Clouds,broken clouds,04n
1541800800,2018-11-09 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.08,5.66,200,,,,,75,803,Clouds,broken clouds,04n
1541804400,2018-11-09 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.05,5.66,200,,,,,75,803,Clouds,broken clouds,04n
1541808000,2018-11-10 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.6,5.66,200,,,,,75,803,Clouds,broken clouds,04n
1541811600,2018-11-10 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.11,5.66,210,,,,,40,802,Clouds,scattered clouds,03n
1541815200,2018-11-10 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.06,5.14,220,,,,,40,802,Clouds,scattered clouds,03n
1541818800,2018-11-10 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.6,4.12,210,,,,,40,802,Clouds,scattered clouds,03n
1541822400,2018-11-10 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.08,4.12,220,,,,,40,802,Clouds,scattered clouds,03n
1541826000,2018-11-10 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.05,3.6,200,,,,,40,802,Clouds,scattered clouds,03n
1541829600,2018-11-10 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7,3.6,200,,,,,40,802,Clouds,scattered clouds,03n
1541833200,2018-11-10 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.55,2.57,170,,,,,40,802,Clouds,scattered clouds,03n
1541836800,2018-11-10 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.14,2.57,170,,,,,75,803,Clouds,broken clouds,04d
1541840400,2018-11-10 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.64,2.06,120,,,,,75,803,Clouds,broken clouds,04d
1541844000,2018-11-10 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.65,2.06,150,0.9,,,,75,521,Rain,proximity shower rain,09d
1541847600,2018-11-10 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.19,4.12,170,0.3,,,,75,520,Rain,light intensity shower rain,09d
1541851200,2018-11-10 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.82,4.12,160,0.3,,,,75,520,Rain,light intensity shower rain,09d
1541854800,2018-11-10 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.69,2.57,160,0.3,,,,75,520,Rain,light intensity shower rain,09d
1541858400,2018-11-10 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.18,2.06,190,,,,,75,803,Clouds,broken clouds,04d
1541862000,2018-11-10 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.82,2.06,190,,,,,75,803,Clouds,broken clouds,04d
1541865600,2018-11-10 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.13,2.57,210,,,,,40,802,Clouds,scattered clouds,03d
1541869200,2018-11-10 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.78,2.57,190,,,,,40,802,Clouds,scattered clouds,03n
1541872800,2018-11-10 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.34,2.06,160,,,,,20,801,Clouds,few clouds,02n
1541876400,2018-11-10 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.95,2.57,160,,,,,20,801,Clouds,few clouds,02n
1541880000,2018-11-10 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.32,2.57,140,,,,,20,801,Clouds,few clouds,02n
1541883600,2018-11-10 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.98,1.03,0,,,,,20,801,Clouds,few clouds,02n
1541887200,2018-11-10 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.49,2.06,150,,,,,20,801,Clouds,few clouds,02n
1541890800,2018-11-10 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.31,2.06,140,,,,,40,802,Clouds,scattered clouds,03n
1541894400,2018-11-11 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.58,1.54,150,,,,,75,803,Clouds,broken clouds,04n
1541898000,2018-11-11 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,2.06,190,,,,,40,802,Clouds,scattered clouds,03n
1541901600,2018-11-11 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.18,2.57,210,,,,,40,802,Clouds,scattered clouds,03n
1541905200,2018-11-11 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.79,1.54,0,,,,,40,802,Clouds,scattered clouds,03n
1541908800,2018-11-11 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.64,2.57,200,,,,,40,802,Clouds,scattered clouds,03n
1541912400,2018-11-11 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.16,1.54,190,,,,,75,803,Clouds,broken clouds,04n
1541916000,2018-11-11 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.31,2.57,200,0.3,,,,75,520,Rain,light intensity shower rain,09n
1541919600,2018-11-11 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.17,1.54,0,1.87,,,,75,520,Rain,light intensity shower rain,09n
1541923200,2018-11-11 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.14,1.54,220,,,,,75,803,Clouds,broken clouds,04d
1541926800,2018-11-11 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.68,2.57,210,,,,,20,801,Clouds,few clouds,02d
1541930400,2018-11-11 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.03,3.6,210,,,,,20,801,Clouds,few clouds,02d
1541934000,2018-11-11 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.02,4.63,210,,,,,20,801,Clouds,few clouds,02d
1541937600,2018-11-11 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.39,4.63,200,,,,,20,801,Clouds,few clouds,02d
1541941200,2018-11-11 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.86,5.66,200,,,,,40,802,Clouds,scattered clouds,03d
1541944800,2018-11-11 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.52,6.69,190,0.9,,,,75,521,Rain,proximity shower rain,09d
1541948400,2018-11-11 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.38,6.17,220,0.3,,,,75,520,Rain,light intensity shower rain,09d
1541952000,2018-11-11 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.64,5.14,180,0.9,,,,40,521,Rain,proximity shower rain,09d
1541955600,2018-11-11 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.71,6.69,180,0.9,,,,40,521,Rain,proximity shower rain,09n
1541959200,2018-11-11 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.03,6.69,180,,,,,20,801,Clouds,few clouds,02n
1541962800,2018-11-11 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.08,5.66,170,,,,,20,801,Clouds,few clouds,02n
1541966400,2018-11-11 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.11,5.14,190,,,,,20,801,Clouds,few clouds,02n
1541970000,2018-11-11 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.55,6.69,200,,,,,20,801,Clouds,few clouds,02n
1541973600,2018-11-11 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,6.17,200,,,,,40,802,Clouds,scattered clouds,03n
1541977200,2018-11-11 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.96,4.63,200,,,,,40,802,Clouds,scattered clouds,03n
1541980800,2018-11-12 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.06,4.63,210,,,,,40,802,Clouds,scattered clouds,03n
1541984400,2018-11-12 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.35,5.66,200,,,,,40,802,Clouds,scattered clouds,03n
1541988000,2018-11-12 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.05,5.14,200,,,,,75,803,Clouds,broken clouds,04n
1541991600,2018-11-12 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.05,4.63,200,,,,,75,803,Clouds,broken clouds,04n
1541995200,2018-11-12 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.03,5.14,190,,,,,75,803,Clouds,broken clouds,04n
1541998800,2018-11-12 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.03,4.12,190,,,,,40,802,Clouds,scattered clouds,03n
1542002400,2018-11-12 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.02,5.14,190,,,,,40,802,Clouds,scattered clouds,03n
1542006000,2018-11-12 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.01,5.14,190,,,,,40,802,Clouds,scattered clouds,03n
1542009600,2018-11-12 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.03,4.63,190,,,,,75,803,Clouds,broken clouds,04d
1542013200,2018-11-12 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.1,5.14,190,,,,,75,803,Clouds,broken clouds,04d
1542016800,2018-11-12 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10,7.2,200,,,,,75,803,Clouds,broken clouds,04d
1542020400,2018-11-12 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.93,8.23,200,,,,,75,803,Clouds,broken clouds,04d
1542024000,2018-11-12 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.95,8.23,200,,,,,75,803,Clouds,broken clouds,04d
1542027600,2018-11-12 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.38,7.2,200,,,,,40,802,Clouds,scattered clouds,03d
1542031200,2018-11-12 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.97,8.23,200,,,,,40,802,Clouds,scattered clouds,03d
1542034800,2018-11-12 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.45,6.17,200,,,,,40,802,Clouds,scattered clouds,03d
1542038400,2018-11-12 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.95,4.63,210,,,,,75,803,Clouds,broken clouds,04d
1542042000,2018-11-12 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.04,5.14,200,,,,,75,803,Clouds,broken clouds,04n
1542045600,2018-11-12 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.07,5.66,220,,,,,75,803,Clouds,broken clouds,04n
1542049200,2018-11-12 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.62,6.17,220,,,,,75,803,Clouds,broken clouds,04n
1542052800,2018-11-12 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.1,6.17,220,,,,,75,803,Clouds,broken clouds,04n
1542056400,2018-11-12 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.08,5.14,230,,,,,75,803,Clouds,broken clouds,04n
1542060000,2018-11-12 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.01,5.14,240,,,,,75,803,Clouds,broken clouds,04n
1542063600,2018-11-12 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.03,5.14,240,,,,,75,803,Clouds,broken clouds,04n
1542067200,2018-11-13 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.92,5.66,240,,,,,75,803,Clouds,broken clouds,04n
1542070800,2018-11-13 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.04,5.66,250,,,,,75,803,Clouds,broken clouds,04n
1542074400,2018-11-13 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.59,6.17,250,,,,,75,803,Clouds,broken clouds,04n
1542078000,2018-11-13 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.58,5.66,240,,,,,75,803,Clouds,broken clouds,04n
1542081600,2018-11-13 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.58,5.14,250,,,,,40,802,Clouds,scattered clouds,03n
1542085200,2018-11-13 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.05,4.63,240,,,,,40,802,Clouds,scattered clouds,03n
1542088800,2018-11-13 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.04,4.63,240,,,,,40,802,Clouds,scattered clouds,03n
1542092400,2018-11-13 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.09,4.63,240,,,,,20,801,Clouds,few clouds,02n
1542096000,2018-11-13 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.05,4.63,230,,,,,20,801,Clouds,few clouds,02d
1542099600,2018-11-13 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.02,4.12,240,,,,,75,803,Clouds,broken clouds,04d
1542103200,2018-11-13 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.57,4.12,220,,,,,75,803,Clouds,broken clouds,04d
1542106800,2018-11-13 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,4.12,210,,,,,40,802,Clouds,scattered clouds,03d
1542110400,2018-11-13 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.91,5.14,220,,,,,75,803,Clouds,broken clouds,04d
1542114000,2018-11-13 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.45,5.66,210,,,,,75,803,Clouds,broken clouds,04d
1542117600,2018-11-13 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.59,5.66,210,,,,,75,803,Clouds,broken clouds,04d
1542121200,2018-11-13 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.49,5.66,200,,,,,75,803,Clouds,broken clouds,04d
1542124800,2018-11-13 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.07,6.17,200,,,,,75,803,Clouds,broken clouds,04d
1542128400,2018-11-13 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.52,4.63,190,,,,,75,803,Clouds,broken clouds,04n
1542132000,2018-11-13 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.52,6.17,190,,,,,75,803,Clouds,broken clouds,04n
1542135600,2018-11-13 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.54,5.14,170,,,,,75,803,Clouds,broken clouds,04n
1542139200,2018-11-13 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.5,3.6,170,0.24,,,,75,500,Rain,light rain,10n
1542142800,2018-11-13 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.52,5.66,170,0.62,,,,75,500,Rain,light rain,10n
1542146400,2018-11-13 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.97,6.17,180,,,,,75,803,Clouds,broken clouds,04n
1542150000,2018-11-13 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.4,6.17,160,,,,,75,803,Clouds,broken clouds,04n
1542153600,2018-11-14 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.41,5.66,160,1.42,,,,75,500,Rain,light rain,10n
1542157200,2018-11-14 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.82,6.17,180,0.98,,,,75,500,Rain,light rain,10n
1542160800,2018-11-14 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.29,8.75,200,0.34,,,,75,500,Rain,light rain,10n
1542164400,2018-11-14 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.34,8.23,200,0.12,,,,75,500,Rain,light rain,10n
1542168000,2018-11-14 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.37,9.26,210,0.5,,,,75,500,Rain,light rain,10n
1542171600,2018-11-14 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.39,8.75,210,0.5,,,,75,500,Rain,light rain,10n
1542175200,2018-11-14 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.97,8.23,200,0.5,,,,75,500,Rain,light rain,10n
1542178800,2018-11-14 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.37,8.23,200,0.57,,,,75,500,Rain,light rain,10n
1542182400,2018-11-14 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.96,6.69,200,0.46,,,,75,500,Rain,light rain,10d
1542186000,2018-11-14 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.96,7.72,200,0.5,,,,75,500,Rain,light rain,10d
1542189600,2018-11-14 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.96,9.77,200,,,,,75,803,Clouds,broken clouds,04d
1542193200,2018-11-14 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.97,5.66,190,,,,,75,803,Clouds,broken clouds,04d
1542196800,2018-11-14 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.98,5.66,190,,,,,75,803,Clouds,broken clouds,04d
1542200400,2018-11-14 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.41,6.17,190,,,,,75,803,Clouds,broken clouds,04d
1542204000,2018-11-14 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.39,6.17,190,,,,,90,804,Clouds,overcast clouds,04d
1542207600,2018-11-14 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.37,6.17,200,,,,,75,803,Clouds,broken clouds,04d
1542211200,2018-11-14 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.34,7.72,190,,,,,75,803,Clouds,broken clouds,04d
1542214800,2018-11-14 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.92,8.23,180,,,,,75,803,Clouds,broken clouds,04n
1542218400,2018-11-14 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.32,6.69,180,,,,,75,803,Clouds,broken clouds,04n
1542222000,2018-11-14 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.87,5.66,170,,,,,75,803,Clouds,broken clouds,04n
1542225600,2018-11-14 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.32,3.6,140,,,,,75,803,Clouds,broken clouds,04n
1542229200,2018-11-14 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.86,4.63,140,,,,,90,804,Clouds,overcast clouds,04n
1542232800,2018-11-14 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.82,3.09,140,,,,,75,803,Clouds,broken clouds,04n
1542236400,2018-11-14 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.82,5.14,170,,,,,75,803,Clouds,broken clouds,04n
1542240000,2018-11-15 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.81,3.6,150,,,,,75,803,Clouds,broken clouds,04n
1542243600,2018-11-15 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.81,3.6,140,,,,,75,803,Clouds,broken clouds,04n
1542247200,2018-11-15 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.81,5.66,170,,,,,75,803,Clouds,broken clouds,04n
1542250800,2018-11-15 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.79,3.09,140,,,,,75,803,Clouds,broken clouds,04n
1542254400,2018-11-15 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.79,5.14,170,,,,,75,803,Clouds,broken clouds,04n
1542258000,2018-11-15 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.77,3.09,140,,,,,75,803,Clouds,broken clouds,04n
1542261600,2018-11-15 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.34,6.69,150,,,,,75,803,Clouds,broken clouds,04n
1542265200,2018-11-15 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.98,7.72,150,,,,,40,802,Clouds,scattered clouds,03n
1542268800,2018-11-15 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.12,7.72,160,,,,,20,801,Clouds,few clouds,02d
1542272400,2018-11-15 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12,8.75,170,,,,,20,801,Clouds,few clouds,02d
1542276000,2018-11-15 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.66,10.8,170,,,,,20,801,Clouds,few clouds,02d
1542279600,2018-11-15 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.31,8.23,170,,,,,40,802,Clouds,scattered clouds,03d
1542283200,2018-11-15 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.76,6.17,160,,,,,75,803,Clouds,broken clouds,04d
1542286800,2018-11-15 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.37,5.14,150,,,,,75,803,Clouds,broken clouds,04d
1542290400,2018-11-15 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,13.33,4.12,200,,,,,90,804,Clouds,overcast clouds,04d
1542294000,2018-11-15 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.93,5.66,200,,,,,75,803,Clouds,broken clouds,04d
1542297600,2018-11-15 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,12.92,5.66,200,,,,,75,803,Clouds,broken clouds,04d
1542301200,2018-11-15 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.61,4.12,220,0.5,,,,75,500,Rain,light rain,10n
1542304800,2018-11-15 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.15,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1542308400,2018-11-15 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.68,3.6,210,,,,,75,803,Clouds,broken clouds,04n
1542312000,2018-11-15 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.2,2.57,240,,,,,75,803,Clouds,broken clouds,04n
1542315600,2018-11-15 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.44,3.6,190,,,,,20,801,Clouds,few clouds,02n
1542319200,2018-11-15 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.19,2.57,150,,,,,12,801,Clouds,few clouds,02n
1542322800,2018-11-15 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.85,2.57,180,,,,,54,803,Clouds,broken clouds,04n
